,theme,nom_event,adresse,ville,cp,dep,date_d,date_f,site_web
52,Marchés,marché du Centre dimanche,place du Général-de-Gaulle,GAGNY,93220,93,21 June 2026,,
53,Marchés,Marché couvert dimanche,centre ville,LES LILAS,93260,93,21 June 2026,,
54,Marchés,Marché Chanzy dimanche,boulevard Chanzy 93190 Livry-Gargan,LIVRY-GARGAN,93190,93,21 June 2026,,
55,Marchés,Marché des Coudreaux dimanche,Avenue des Sciences / Arago,MONTFERMEIL,93370,93,21 June 2026,,
56,Marchés,Marché couvert de la Croix de Chavaux dimanche,Place de la Croix de Chavaux,MONTREUIL,93100,93,21 June 2026,,
57,Marchés,Marché couvert Paul Signac dimanche,Avenue Paul Signac,MONTREUIL,93100,93,21 June 2026,,
58,Marchés,Marché du Centre dimanche,Place de la République,NEUILLY-PLAISANCE,93360,93,21 June 2026,,
59,Marchés,Marché du centre-ville dimanche,En face de la mairie,NOISY-LE-GRAND,93160,93,21 June 2026,,
60,Marchés bio,marché biologique,place des Découvertes,NOISY-LE-SEC,93130,93,21 June 2026,,
61,Marchés,marché Olympe de Gouges dimanche,place Olympe de Gouges,PANTIN,93500,93,21 June 2026,,
62,Marchés,marché Magenta dimanche,halle couverte entre la rue Magenta et la Porte de la Villette,PANTIN,93500,93,21 June 2026,,
63,Marchés,Marché de Chanzy dimanche,avenue Chanzy,LES PAVILLONS-SOUS-BOIS,93320,93,21 June 2026,,
64,Marchés,Marché du Passage Hildevert dimanche,9 avenue de la Résistance,LE RAINCY,93340,93,21 June 2026,,
65,Marchés,Marché du Centre dimanche,Place du 19 mars 1962,ROMAINVILLE,93230,93,21 June 2026,,
66,Marchés,marché du centre dimanche,Sur les places de l’église et du Souvenir Français.,ROSNY-SOUS-BOIS,93110,93,21 June 2026,,
67,Marchés,Marché du centre-ville dimanche,Place Jean Jaures,SAINT-DENIS,93210,93,21 June 2026,,
68,Vide-greniers,Marché aux puces dimanche,138/140 Rue des Rosiers,SAINT-OUEN,93400,93,21 June 2026,,
69,Marchés,Marché Ottino dimanche,"6 à 8, rue Alfred Ottino",SAINT-OUEN,93400,93,21 June 2026,,
70,Marchés,Marché Avenir dimanche,Avenue Jean Jaurès,STAINS,93240,93,21 June 2026,,
71,Marchés,marché Outrebon dimanche,place de la Résistance,VILLEMOMBLE,93250,93,21 June 2026,,
72,Marchés,Marché du Pavé-Neuf lundi,Allée Louis-Aragon,NOISY-LE-GRAND,93160,93,22 June 2026,,
73,Marchés,MARCHES AUX COMESTIBLES lundi,place des Découvertes,NOISY-LE-SEC,93130,93,22 June 2026,,
74,Marchés,Marché du Plateau lundi,Allee du Telegraphe,LE RAINCY,93340,93,22 June 2026,,
75,Marchés,Marché du Centre mardi,Place Rosa Parks,AUBERVILLIERS,93300,93,23 June 2026,,
76,Marchés,Marché de la Gare mardi,Boulevard de Strasbourg,AULNAY-SOUS-BOIS,93600,93,23 June 2026,,
77,Marchés,Marché Rose des Vents mardi,Place Saturne et galerie Surcouf,AULNAY-SOUS-BOIS,93600,93,23 June 2026,,
78,Marchés,Marché Vaillant mardi,Avenue Édouard Vaillant - 93000 Bobigny,BOBIGNY,93000,93,23 June 2026,,
79,Marchés,Marché Suzanne Buisson mardi,Avenue Suzanne Buisson,BONDY,93140,93,23 June 2026,,
80,Marchés,Marché mardi,place du 8 Mai 1945,LA COURNEUVE,93120,93,23 June 2026,,
81,Marchés,marché des Quatre Routes mardi,carrefour des Quatre routes,DRANCY,93700,93,23 June 2026,,
82,Marchés,marché Marceau mardi,Espace culturel du parc,DRANCY,93700,93,23 June 2026,,
83,Marchés,marché des Amandiers mardi,quartier du Chénay,GAGNY,93220,93,23 June 2026,,
84,Marchés,Marché de la Dhuys mardi,Rue de la Dhuys,MONTREUIL,93100,93,23 June 2026,,
85,Marchés,Marché du Centre mardi,Place de la République,NEUILLY-PLAISANCE,93360,93,23 June 2026,,
86,Marchés,marché de l'Église mardi,Place de l'église,PANTIN,93500,93,23 June 2026,,
87,Marchés,Marché de Chanzy mardi,avenue Chanzy,LES PAVILLONS-SOUS-BOIS,93320,93,23 June 2026,,
88,Marchés,Marché mardi,"Rue André-Joineau, angle de la rue Anatole-France",LE PRE-SAINT-GERVAIS,93310,93,23 June 2026,,
89,Marchés,Marché du Passage Hildevert mardi,9 avenue de la Résistance,LE RAINCY,93340,93,23 June 2026,,
90,Marchés,Marché du Centre mardi,Place du 19 mars 1962,ROMAINVILLE,93230,93,23 June 2026,,
91,Marchés,Marché du centre-ville mardi,Place Jean Jaures,SAINT-DENIS,93210,93,23 June 2026,,
92,Marchés,Marché Ottino mardi,"6 à 8, rue Alfred Ottino",SAINT-OUEN,93400,93,23 June 2026,,
93,Marchés,Marché du mardi,,SEVRAN -,93270,93,23 June 2026,,
94,Marchés,marché Outrebon mardi,place de la Résistance,VILLEMOMBLE,93250,93,23 June 2026,,
95,Marchés,Marché du Montfort mercredi,"120 rue Hélène Cochennec, avenue Marcel Gargan",AUBERVILLIERS,93300,93,24 June 2026,,
96,Marchés,marché des 4 Chemins mercredi,rue Ernest Prévost,AUBERVILLIERS,93300,93,24 June 2026,,
97,Concerts,"Samba &amp; Kabar, Brésil-La Réunion : Votia Karla Da Silva...",,AUBERVILLIERS -,93300,93,24 June 2026,,
98,Marchés,Marché de Mitry Ambourget,quartier de Mitry Ambourget,AULNAY-SOUS-BOIS,93600,93,24 June 2026,,
99,Marchés,Marché Vieux Pays mercredi,Place l'église Saint Sulpice,AULNAY-SOUS-BOIS,93600,93,24 June 2026,,
100,Marchés,marché Casanova mercredi,Rue Danielle Casanova,LE BLANC-MESNIL,93150,93,24 June 2026,,
101,Marchés,Marché de la Ferme mercredi,avenue de La Ferme - 93000 Bobigny,BOBIGNY,93000,93,24 June 2026,,
102,Marchés,marché de la Gare mercredi,Place de la République,BONDY,93140,93,24 June 2026,,
103,Marchés,Marché au Bourget mercredi,Marché - avenue de la Division Leclerc - 93350 Le Bourget,LE BOURGET,93350,93,24 June 2026,,
104,Marchés,Marché Anatole France mercredi,allée Anatole-France,CLICHY-SOUS-BOIS,93390,93,24 June 2026,,
105,Marchés,marché du Centre mercredi,place du Général-de-Gaulle,GAGNY,93220,93,24 June 2026,,
106,Marchés,Marché mercredi,Halle de Gournay 30 Avenue du Maréchal Joffre,GOURNAY-SUR-MARNE,93460,93,24 June 2026,,
107,Marchés,Marché couvert mercredi,centre ville,LES LILAS,93260,93,24 June 2026,,
108,Marchés,Marché Jacob mercredi,"Place Jacob, 93190 Livry-Gargan",LIVRY-GARGAN,93190,93,24 June 2026,,
109,Marchés,Marché des Ruffins mercredi,Boulevard Théophile Sueur,MONTREUIL,93100,93,24 June 2026,,
110,Marchés,Marché Henri Barbusse mercredi,Boulevard Henri Barbusse,MONTREUIL,93100,93,24 June 2026,,
111,Marchés,Marché République mercredi,Place de la République,MONTREUIL,93100,93,24 June 2026,,
112,Marchés,marché de la patinoire mercredi,,NEUILLY-SUR-MARNE -,93330,93,24 June 2026,,
113,Marchés,Marché du centre-ville mercredi,En face de la mairie,NOISY-LE-GRAND,93160,93,24 June 2026,,
114,Marchés,MARCHES AUX COMESTIBLES mercredi,place des Découvertes,NOISY-LE-SEC,93130,93,24 June 2026,,
115,Marchés,marché Olympe de Gouges mercredi,place Olympe de Gouges,PANTIN,93500,93,24 June 2026,,
116,Marchés,Marché de la Basoche mercredi,Place Roger-Salengro,LES PAVILLONS-SOUS-BOIS,93320,93,24 June 2026,,
117,Marchés,Marché du rond-point Thiers mercredi,Rond-Point Thiers,LE RAINCY,93340,93,24 June 2026,,
118,Marchés,Marché du chemin vert mercredi,Rue de Chemin Vert,ROMAINVILLE,93230,93,24 June 2026,,
119,Marchés,marché gare Mercredi,Avenue Jean Jaurès,ROSNY-SOUS-BOIS,93110,93,24 June 2026,,
120,Marchés,Marché du Landy mercredi,"1 à 5, rue du Landy",SAINT-OUEN,93400,93,24 June 2026,,
121,Marchés,Marché du centre mercredi,Rue Pierre De Geyter,STAINS,93240,93,24 June 2026,,
122,Marchés,marché Epoque mercredi,Grande Rue,VILLEMOMBLE,93250,93,24 June 2026,,
123,Marchés,Marché du Centre jeudi,Place Rosa Parks,AUBERVILLIERS,93300,93,25 June 2026,,
124,Marchés,marché des 4 Chemins jeudi,rue Ernest Prévost,AUBERVILLIERS,93300,93,25 June 2026,,
125,Marchés,Marché de la Gare jeudi,Boulevard de Strasbourg,AULNAY-SOUS-BOIS,93600,93,25 June 2026,,
126,Bals Danses,GUINGUETTE DE L'ECLUSE DANSER LE JEUDI,"GUINGUETTE DE L'ECLUSE&nbsp; RESTAURANT ""LE MARTIN PECHEUR"" Chemin de l'Ecluse -93330 - Neuilly-sur-Marne",NEUILLY-SUR-MARNE,93330,93,25 June 2026,,
127,Marchés,Marché Salvador Allende jeudi,Place Salvador Allende,BAGNOLET,93170,93,25 June 2026,,
128,Marchés,marché du centre jeudi,Avenue Pierre et Marie Curie,LE BLANC-MESNIL,93150,93,25 June 2026,,
129,Marchés,Marché Vaillant jeudi,Avenue Édouard Vaillant - 93000 Bobigny,BOBIGNY,93000,93,25 June 2026,,
130,Marchés,marché Suzanne Buisson jeudi,Avenue Suzanne Buisson,BONDY,93140,93,25 June 2026,,
131,Marchés,marché des Amandiers jeudi,quartier du Chénay,GAGNY,93220,93,25 June 2026,,
132,Marchés,marché des Sentes jeudi,Bd du Général Leclerc,LES LILAS,93260,93,25 June 2026,,
133,Marchés,Marché Chanzy jeudi,boulevard Chanzy 93190 Livry-Gargan,LIVRY-GARGAN,93190,93,25 June 2026,,
134,Marchés,Marché couvert Paul Signac jeudi,Avenue Paul Signac,MONTREUIL,93100,93,25 June 2026,,
135,Marchés,Marché couvert de la Croix de Chavaux jeudi,Place de la Croix de Chavaux,MONTREUIL,93100,93,25 June 2026,,
136,Marchés,Marché du Centre jeudi,Place de la République,NEUILLY-PLAISANCE,93360,93,25 June 2026,,
137,Marchés,marché de l'Église jeudi,Place de l'église,PANTIN,93500,93,25 June 2026,,
138,Marchés,Marché de Chanzy jeudi,avenue Chanzy,LES PAVILLONS-SOUS-BOIS,93320,93,25 June 2026,,
139,Marchés,marché jeudi,"Rue André-Joineau, angle de la rue Anatole-France",LE PRE-SAINT-GERVAIS,93310,93,25 June 2026,,
140,Marchés,Marché du Passage Hildevert jeudi,9 avenue de la Résistance,LE RAINCY,93340,93,25 June 2026,,
141,Marchés,marché centre-ville Jeudi,Sur les places de l’église et du Souvenir Français.,ROSNY-SOUS-BOIS,93110,93,25 June 2026,,
142,Vide-greniers,Rendez-vous des collectionneurs,Place Jean Jaurès (Place du Marché),SAINT-DENIS,93210,93,25 June 2026,,
143,Marchés,Marché du jeudi,,SEVRAN -,93270,93,25 June 2026,,
144,Marchés,Marché Avenir jeudi,Avenue Jean Jaurès,STAINS,93240,93,25 June 2026,,
145,Marchés,marché Outrebon jeudi,place de la Résistance,VILLEMOMBLE,93250,93,25 June 2026,,
146,Concerts,Cheikh Ndigël Lô,,AUBERVILLIERS -,93300,93,26 June 2026,,
147,Spectacles,Red Bull BC One Cypher France,,AUBERVILLIERS -,93300,93,27 June 2026,,
148,Brocantes,Brocante,place de l'Hôtel-de-Ville,LA COURNEUVE,93120,93,28 June 2026,,
149,Brocantes,Brocante,Parc de la Mairie et l'avenue Foch Gournay-sur-Marne - 93460,GOURNAY-SUR-MARNE,93460,93,28 June 2026,,
150,Vide-greniers,Brocante mensuelle,marché centre-ville,NOISY-LE-GRAND,93160,93,02 July 2026,,
151,Manifestations Automobiles,Exposition mensuelle de véhicules anciens,place du marché du centre-ville,NOISY-LE-GRAND,93160,93,02 July 2026,,
152,Sorties,Rassemblement mensuel de véhicules anciens,Marché des Amandiers,GAGNY,93220,93,03 July 2026,,
153,Concerts,Tunis Sur Seine Music Festival #6 : Emp1re Mounir Troudi...,,AUBERVILLIERS -,93300,93,04 July 2026,,
154,Concerts,ART DE LA RUE - HORNET LA FRAPPE + KEMMLER + 2L + SCRIDGE + ...,,EPINAY-SUR-SEINE -,93800,93,04 July 2026,,
155,Bals Danses,Bal des pompiers,"CASERNE AULNAY - 13° Cie :&nbsp; Ferme du vieux pays, 30, rue Jacques Duclos - 93600 Aulnay sous Bois",AULNAY-SOUS-BOIS,93600,93,13 July 2026,,
156,Bals Danses,Bal des pompiers,"CASERNE DRANCY - 14° Cie :&nbsp; 19-21, rue Roger Salengro - 93700 Drancy",DRANCY,93700,93,13 July 2026,,
157,Feux d'artifice,Feux d’artifice Fête nationale du 14 juillet,Drancy,DRANCY,93700,93,13 July 2026,,
158,Feux d'artifice,Feux d’artifice Fête nationale du 14 juillet,Épinay-sur-Seine,EPINAY-SUR-SEINE,93800,93,13 July 2026,,
159,Bals Danses,Bal des pompiers,"CASERNE LIVRY-GARGAN - 13° Cie /38°cie :&nbsp; 34-42, avenue Lucie Aubrac - 93190 Livry-Gargan",LIVRY-GARGAN,93190,93,13 July 2026,,
160,Feux d'artifice,Feu d'artifice 14 juillet,moulin du Sempin,MONTFERMEIL,93370,93,13 July 2026,,
161,Bals Danses,Bal des pompiers,"CASERNE MONTREUIL - 24° Cie :&nbsp; 11, avenue Pasteur - 93100 Montreuil",MONTREUIL,93100,93,13 July 2026,,
162,Feux d'artifice,Feux d’artifice Fête nationale du 14 juillet,Neuilly-sur-Marne,NEUILLY-SUR-MARNE,93330,93,13 July 2026,,
163,Bals Danses,Bal des pompiers,"CASERNE NOISY LE GRAND - 15° Cie :&nbsp; Voie publique, place de la libération - 93160 Noisy-Le-Grand",NOISY-LE-GRAND,93160,93,13 July 2026,,
164,Feux d'artifice,bal et feu d'artifice,Stade : 55 avenue de Stalingrad - Complexe sportif Paul BALDIT,ROMAINVILLE,93230,93,13 July 2026,,
165,Bals Danses,Bal des pompiers,CASERNE SAINT-DENIS - 26° Cie :&nbsp; Fort de la Briche - Chemin du Fort de la Briche - 93200 Saint-Denis,SAINT-DENIS,93210,93,13 July 2026,,
166,Bals Danses,Bal des pompiers,CASERNE TREMBLAY - 13° Cie :&nbsp; Sans n° avenue du général Pouderoux - 93290 Tremblay-en-France,TREMBLAY-EN-FRANCE,93290,93,13 July 2026,,
167,Bals Danses,Bal des pompiers,"CASERNE VILLEMOMBLE - 24° Cie :&nbsp; 01, rue des Haies - 93250 Viilemoble",VILLEMOMBLE,93250,93,13 July 2026,,
168,Feux d'artifice,Fête nationale,,LE BOURGET -,93350,93,14 July 2026,,
169,Bals Danses,Bal des pompiers,"CASERNE CLICHY-SOUS-BOIS 2, allée du Chêne Pointu - 93390 Clichy-sous-Bois",CLICHY-SOUS-BOIS,93390,93,14 July 2026,,
170,Feux d'artifice,Feux d’artifice Fête nationale du 14 juillet,Clichy-sous-Bois,CLICHY-SOUS-BOIS,93390,93,14 July 2026,,
171,Feux d'artifice,Feux d’artifice Fête nationale du 14 juillet,Pantin,PANTIN,93500,93,14 July 2026,,
172,Feux d'artifice,Fete nationale,,LES PAVILLONS-SOUS-BOIS -,93320,93,14 July 2026,,
173,Feux d'artifice,Feux d’artifice le 14 août,Gagny,GAGNY,93220,93,14 August 2026,,
174,Concerts,Fête de l'Humanité,,LA COURNEUVE -,93120,93,12 September 2026,,
175,Fêtes locales,fête nautique,les bords de la&nbsp;Marne&nbsp;,NEUILLY-SUR-MARNE,93330,93,12 September 2026,,
176,Fêtes locales,SAINT-FIACRE,,VILLEMOMBLE -,93250,93,12 September 2026,,
177,"Randonnées, Trail ou Running",Les Foulées gournaysiennes,Gournay,GOURNAY-SUR-MARNE,93460,93,27 September 2026,,
178,Fêtes locales,fête des vendanges,parc Courbet,GAGNY,93220,93,03 October 2026,,
179,Théatres,Du charbon dans les veines,,LES PAVILLONS-SOUS-BOIS -,93320,93,04 October 2026,,
180,Concerts,Marine,,LE BLANC-MESNIL -,93150,93,09 October 2026,,
181,Humour et one (wo)man show,Philippe caveriviere,,LE BLANC-MESNIL -,93150,93,10 October 2026,,
182,Manifestations Automobiles,Salon Automédon,Parc des expositions Paris Le Bourget,LE BOURGET,93350,93,10 October 2026,,
183,Brocantes,vide-grenier,,LE BLANC-MESNIL -,93150,93,11 October 2026,,
184,Humour et one (wo)man show,Sellig,,LES PAVILLONS-SOUS-BOIS -,93320,93,11 October 2026,,
185,Concerts,Génération Céline Le Meilleur des Tributes 4 voix pour une Légende,"1, avenue Traversière",TREMBLAY-EN-FRANCE,93290,93,16 October 2026,,
186,Concerts,Generation celine,,TREMBLAY-EN-FRANCE -,93290,93,16 October 2026,,
187,Marchés de Producteurs,Marché des Saveurs,Ville,LE PRE-SAINT-GERVAIS,93310,93,17 October 2026,,
188,Evènements,Neuilly Plaisance relais de la voie sacrée,Neuilly Plaisance,NEUILLY-PLAISANCE,93360,93,30 October 2026,,
189,Concerts,Innoss'b,,TREMBLAY-EN-FRANCE -,93290,93,31 October 2026,,
190,Humour et one (wo)man show,Redouane bougheraba,,TREMBLAY-EN-FRANCE -,93290,93,05 November 2026,,
191,Concerts,Le chanteur - hommage a balavoine,,LES PAVILLONS-SOUS-BOIS -,93320,93,15 November 2026,,
192,Humour et one (wo)man show,Amine radi,,LE BLANC-MESNIL -,93150,93,20 November 2026,,
193,Théatres,La lettre,,AUBERVILLIERS -,93300,93,20 November 2026,,
194,Concerts,Julien clerc,,LE BLANC-MESNIL -,93150,93,21 November 2026,,
195,Théatres,La lettre,,AUBERVILLIERS -,93300,93,21 November 2026,,
196,Concerts,2l,,TREMBLAY-EN-FRANCE -,93290,93,21 November 2026,,
197,Théatres,Michael hirsch,,LES PAVILLONS-SOUS-BOIS -,93320,93,27 November 2026,,
198,Concerts,Julien lieb,,LE BLANC-MESNIL -,93150,93,28 November 2026,,
199,Marchés de Noël,Marché de Noel,Parc Dumont (le long du Boulevard de Strasbourg),AULNAY-SOUS-BOIS,93600,93,05 December 2026,,
200,Concerts,Linh,,LE BLANC-MESNIL -,93150,93,05 December 2026,,
201,Marchés de Noël,Marché de Noel,Place de la Laïcité - Square de l’Eglise,ROMAINVILLE,93230,93,05 December 2026,,
202,Concerts,Queen forever,,TREMBLAY-EN-FRANCE -,93290,93,05 December 2026,,
203,Concerts,Disney en concert - suivez vos reves,,TREMBLAY-EN-FRANCE -,93290,93,06 December 2026,,
204,Concerts,Goldmen - concert 100% goldman a fgj,,TREMBLAY-EN-FRANCE -,93290,93,13 December 2026,,
205,Marchés de Noël,Marché de Noel,Parvis de l’Hôtel de Ville du Blanc-Mesnil - Place François Mitterrand,LIVRY-GARGAN,93190,93,19 December 2026,,
206,Marchés de Noël,Marché de Noel,Parc Jean Decesari - Rue Claude Pernes,ROSNY-SOUS-BOIS,93110,93,19 December 2026,,
207,Messes,Gournay-sur-Marne Saint Arnoult Messe de Noel,Saint Arnoult 93460 Gournay-sur-Marne,GOURNAY-SUR-MARNE,93460,93,24 December 2026,,
208,Messes,Le Pré-Saint-Gervais Sainte Famille Messe de Noel,Sainte Famille 93310 Le Pré-Saint-Gervais,LE PRE-SAINT-GERVAIS,93310,93,24 December 2026,,
209,Humour et one (wo)man show,Anne roumanoff,,LE BLANC-MESNIL -,93150,93,08 January 2027,,
210,Humour et one (wo)man show,Az,,LE BLANC-MESNIL -,93150,93,23 January 2027,,
211,Concerts,Les virtuoses,,LES PAVILLONS-SOUS-BOIS -,93320,93,24 January 2027,,
212,Salons,bourse aux minéraux et aux fossiles,l'Espace Culturel du Parc,DRANCY,93700,93,30 January 2027,,
213,Concerts,Garou,,LE BLANC-MESNIL -,93150,93,05 February 2027,,
214,Concerts,Gauvain sers,,LES PAVILLONS-SOUS-BOIS -,93320,93,20 March 2027,,
215,Foires,Foire de printemps,AULNAY SOUS BOIS,AULNAY-SOUS-BOIS,93600,93,29 March 2027,,
216,Fêtes locales,Fête des Tulipes,Parc de la Légion d’honneur à Saint-Denis,SAINT-DENIS,93210,93,17 April 2027,,
217,Humour et one (wo)man show,Sofia belabbes,,LE BLANC-MESNIL -,93150,93,23 April 2027,,
218,Vide-greniers,Vide-greniers et marché aux puces,,DRANCY -,93700,93,01 May 2027,,
219,"Randonnées, Trail ou Running",Les Foulées Pierrefittoises,,PIERREFITTE-SUR-SEINE -,93380,93,14 May 2027,,
220,Expositions,Lil'Art,,LES LILAS -,93260,93,16 May 2027,,
221,Fêtes locales,Fête des voisins,,MONTFERMEIL -,93370,93,22 May 2027,,
222,Brocantes,Brocante de printemps,place du vieux pays,AULNAY-SOUS-BOIS,93600,93,25 May 2027,,
223,Humour et one (wo)man show,Laurent baffie,,LE BLANC-MESNIL -,93150,93,29 May 2027,,
224,Festivals,Battle VNR,Salle Pierre Scohy,AULNAY-SOUS-BOIS,93600,93,31 May 2027,,
225,Festivals,Festival de musique militaire,AULNAY SOUS BOIS,AULNAY-SOUS-BOIS,93600,93,13 June 2027,,
