,theme,nom_event,adresse,ville,cp,dep,date_d,date_f,site_web
97,Marchés,Marché de Poissy,Place de la république 78300 Poissy,POISSY,78300,78,26 June 2026,,
98,Marchés,Marché de Saint Germain en Laye,Place du marché neuf 78100 Saint-Germain-en-Laye,SAINT-GERMAIN-EN-LAYE,78100,78,26 June 2026,,
99,Marchés,Marché de Saint Germain en Laye,Place des Rotondes 78100 Saint-Germain-en-Laye,SAINT-GERMAIN-EN-LAYE,78100,78,26 June 2026,,
100,Festivals,"Les schumann, le coeur du romantisme",,SAINT-GERMAIN-EN-LAYE -,78100,78,26 June 2026,,
101,Marchés,Marché de Sartrouville,place de la gare 78500 Sartrouville,SARTROUVILLE,78500,78,26 June 2026,,
102,Marchés,Marché de Trappes,Place des Merisiers 78190 Trappes,TRAPPES,78190,78,26 June 2026,,
103,Marchés,Marché de Vélizy,Mozart Avenue de Savoie 78140 Vélizy,VELIZY-VILLACOUBLAY,78140,78,26 June 2026,,
104,Marchés,Marché de Vélizy,Place Louvois 78140 Vélizy,VELIZY-VILLACOUBLAY,78140,78,26 June 2026,,
105,Marchés,Marché de Versailles,Place Notre-Dame 78000 Versailles,VERSAILLES,78000,78,26 June 2026,,
106,Marchés,Marché de Versailles,"Marché aux fleurs, avenue de Saint Cloud 78000 Versailles",VERSAILLES,78000,78,26 June 2026,,
107,Marchés,Marché Le Vésinet,Le marché de la place des Charmettes 78110 Le Vésinet,LE VESINET,78110,78,26 June 2026,,
108,Marchés,Marché de Viroflay,Place Verdun 78220 Viroflay,VIROFLAY,78220,78,26 June 2026,,
109,Concerts,Freddy miller,,ANDRESY -,78570,78,27 June 2026,,
110,Marchés,Marché d’Achères,Place du marché 78260 Achères,ACHERES,78260,78,27 June 2026,,
111,Marchés,Marché d’Andrésy,Boulevard Noël Marc 78570 Andrésy,ANDRESY,78570,78,27 June 2026,,
112,Marchés,Marché d’Aubergenville,Marché couvert d’Elisabethville 78410 Aubergenville,AUBERGENVILLE,78410,78,27 June 2026,,
113,Messes,Vie religieuse messe,Eglise 78410 Aubergenville,AUBERGENVILLE,78410,78,27 June 2026,,
114,Marchés,Marché de Bailly,Place du marché 78870 Bailly,BAILLY,78870,78,27 June 2026,,
115,Marchés,Marché de Bois d’Arcy,Marché couvert 78390 Bois d’Arcy,BOIS-D'ARCY,78390,78,27 June 2026,,
116,Marchés,Marché de Bougival,Espace Jean Delaveyne 78380 Bougival,BOUGIVAL,78380,78,27 June 2026,,
117,Fêtes locales,Grande fete de fin d'année,78420 Carrières-sur-Seine,CARRIERES-SUR-SEINE,78420,78,27 June 2026,,
118,Marchés,Marché de la Celle Saint Cloud,"Marché de l’étang sec, place du Dr. Berthet 78170 La Celle-Saint-Cloud",LA CELLE-SAINT-CLOUD,78170,78,27 June 2026,,
119,Bals Danses,Rétro Dancing Connexion à Chambourcy,"City Rock Café 15, rue du chemin neuf 78240 Chambourcy",CHAMBOURCY,78240,78,27 June 2026,,
120,Marchés,Marché de Chanteloup les Vignes,Rue des petits pas 78570 Chanteloup-les-Vignes,CHANTELOUP-LES-VIGNES,78570,78,27 June 2026,,
121,Marchés,Le marché Berteaux,Place Maurice Berteaux 78400 Chatou,CHATOU,78400,78,27 June 2026,,
122,Marchés,Marché&nbsp;couvert de Conflans-Sainte-Honorine,"1, place Auguste-Romagné 78700 Conflans-Sainte-Honorine",CONFLANS-SAINTE-HONORINE,78700,78,27 June 2026,,
123,Marchés,Marché d’Ecquevilly,Place de Fresnes 78920 Ecquevilly,ECQUEVILLY,78920,78,27 June 2026,,
124,Marchés,Marché de l'Etang-la-Ville,Place du Val d’Argent 78620 L'Étang-la-Ville,L'ETANG-LA-VILLE,78620,78,27 June 2026,,
125,Marchés,Marché de Fourqueux,Place Victor Hugo 78112 Fourqueux,FOURQUEUX,78112,78,27 June 2026,,
126,Marchés,Marché de Guyancourt,Place du marché 78280 Guyancourt,GUYANCOURT,78280,78,27 June 2026,,
127,Marchés,Marché bio de Hardricourt,Devant Mairie 33 Rue Guillaume de Beaumont - 78250 Hardricourt 78250 Hardricourt,HARDRICOURT,78250,78,27 June 2026,,
128,Marchés,Marché de Houilles,Avenue Carnot 78800 Houilles,HOUILLES,78800,78,27 June 2026,,
129,Marchés,Marché de Louveciennes,Place des Combattants 78430 Louveciennes,LOUVECIENNES,78430,78,27 June 2026,,
130,Marchés,Marché de Maisons-Laffitte,Place du marché 78600 Maisons-Laffitte,MAISONS-LAFFITTE,78600,78,27 June 2026,,
131,Marchés,Marché de Maule,Place du Général de Gaulle 78580 Maule,MAULE,78580,78,27 June 2026,,
132,Marchés,Marché de Maurepas,Place Ribout 78310 Maurepas,MAUREPAS,78310,78,27 June 2026,,
133,Marchés,Marché de Montigny le Bretonneux,Place Etienne Marcel 78180 Montigny-le-Bretonneux,MONTIGNY-LE-BRETONNEUX,78180,78,27 June 2026,,
134,Marchés,Marché Les Mureaux,Bécheville 78130 Les Mureaux,LES MUREAUX,78130,78,27 June 2026,,
135,Marchés,Marché de Noailles,Noailles,POISSY,78300,78,27 June 2026,,
136,Marchés,Marché de Poissy,Place Racine 78300 Poissy,POISSY,78300,78,27 June 2026,,
137,Marchés,Marché du Port-Marly,Terrasse Alfred Sisley,LE PORT-MARLY,78560,78,27 June 2026,,
138,Marchés,Marché La Queue-lez-Yvelines,Place Paul Paillole 78940 La Queue-lez-Yvelines,LA QUEUE-LES-YVELINES,78940,78,27 June 2026,,
139,Marchés,Marché de Rambouillet,Place Felix Faure/Rue de Gaulle 78120 Rambouillet,RAMBOUILLET,78120,78,27 June 2026,,
140,Marchés,Marché de Saint Germain en Laye,Place Christiane Frahier 78100 Saint-Germain-en-Laye,SAINT-GERMAIN-EN-LAYE,78100,78,27 June 2026,,
141,Marchés,Marché de Saint Germain en Laye,Place du gros billot 78100 Saint-Germain-en-Laye,SAINT-GERMAIN-EN-LAYE,78100,78,27 June 2026,,
142,Festivals,Jazz time : de georges gershwin,,SAINT-GERMAIN-EN-LAYE -,78100,78,27 June 2026,,
143,Festivals,La grande soiree des continents,,SAINT-GERMAIN-EN-LAYE -,78100,78,27 June 2026,,
144,Marchés,Marché de Saint Rémy les Chevreuse,Marché couvert 78470 Saint-Rémy-lès-Chevreuse,SAINT-REMY-LES-CHEVREUSE,78470,78,27 June 2026,,
145,Marchés,Marché de Sartrouville,marché des Indes Rue du Berry 78500 Sartrouville,SARTROUVILLE,78500,78,27 June 2026,,
146,Marchés,Marché de Trappes,Place des Merisiers 78190 Trappes,TRAPPES,78190,78,27 June 2026,,
147,Marchés,Marché de Triel-sur-Seine,Place Charles de Gaulle (mairie) 78510 Triel-sur-Seine,TRIEL-SUR-SEINE,78510,78,27 June 2026,,
148,Marchés,Marché de Vaux sur Seine,Rue du Général de Gaulle 78740 Vaux-sur-Seine,VAUX-SUR-SEINE,78740,78,27 June 2026,,
149,Marchés,Marché de Vélizy,Mail 78140 Vélizy,VELIZY-VILLACOUBLAY,78140,78,27 June 2026,,
150,Marchés,Marché de Vernouillet,Place du Général de Gaulle,VERNOUILLET,78540,78,27 June 2026,,
151,Marchés,Marché de Versailles,Place Notre-Dame 78000 Versailles,VERSAILLES,78000,78,27 June 2026,,
152,Marchés,Marché de Versailles,"Marché Porchefontaine, square Laumone 78000 Versailles",VERSAILLES,78000,78,27 June 2026,,
153,Marchés,Marché de Versailles,"Marché Jussieu, rue Claude Debussy 78000 Versailles",VERSAILLES,78000,78,27 June 2026,,
154,Marchés,Marché Le Vésinet Le marché Centre,Place du marché 78110 Le Vésinet,LE VESINET,78110,78,27 June 2026,,
155,Marchés,Marché de Villennes sur seine,Centre-ville 78670 Villennes-sur-Seine,VILLENNES-SUR-SEINE,78670,78,27 June 2026,,
156,Marchés,Marché de Villepreux,la Haie Bergerie 78450 Villepreux,VILLEPREUX,78450,78,27 June 2026,,
157,Marchés,Marché de Viroflay,Halle Leclerc 78220 Viroflay,VIROFLAY,78220,78,27 June 2026,,
158,Marchés,Marché d’Ablis,rue du Heaume 78660 Ablis,ABLIS,78660,78,28 June 2026,,
159,Marchés,NOUVEAU : Marché communal hebdomadaire,Rue de la fontaine St Symphorien,BONNELLES,78830,78,28 June 2026,,
160,Brocantes,Brocante de Juin,78380 Bougival,BOUGIVAL,78380,78,28 June 2026,,
161,Marchés,Marché de Beynes,Place du 08 mai 1945 78650 Beynes,BEYNES,78650,78,28 June 2026,,
162,Marchés,Marché de Bonnières-sur-Seine,"Halle, place de la libération 78270 Bonnières-sur-Seine",BONNIERES-SUR-SEINE,78270,78,28 June 2026,,
163,Marchés,Marché de Bouafle,Place de l’église 78410 Bouafle,BOUAFLE,78410,78,28 June 2026,,
164,Annonces cyclistes et cyclosportives,Prix de Magny les Hameaux,MAGNY LES HAMEAUX,MAGNY-LES-HAMEAUX,78114,78,28 June 2026,,
165,Marchés,Marché de Carrières-sous-Poissy,Place Saint-Exupéry 78955 Carrières-sous-Poissy,CARRIERES-SOUS-POISSY,78955,78,28 June 2026,,
166,Marchés,Marché de Carrières-sur-Seine,Halle Carnot 78420 Carrières-sur-Seine,CARRIERES-SUR-SEINE,78420,78,28 June 2026,,
167,Marchés,Marché de la Celle Saint Cloud,Marché des Gressets Place du Maréchal Leclerc 78170 La Celle-Saint-Cloud,LA CELLE-SAINT-CLOUD,78170,78,28 June 2026,,
168,Marchés,Le marché Maupassant,Avenue Guy de Maupassant 78400 Chatou,CHATOU,78400,78,28 June 2026,,
169,Marchés,Marché Les Clayes-Sous-Bois,Avenue du Général Leclerc 78340 Les Clayes-sous-Bois,LES CLAYES-SOUS-BOIS,78340,78,28 June 2026,,
170,Marchés,Marché de&nbsp;Conflans-Sainte-Honorine,Place Fouillère 78700 Conflans-Sainte-Honorine,CONFLANS-SAINTE-HONORINE,78700,78,28 June 2026,,
171,Marchés,Marché de&nbsp;Conflans-Sainte-Honorine,"14, rue du Maréchal-Ney 78700 Conflans-Sainte-Honorine",CONFLANS-SAINTE-HONORINE,78700,78,28 June 2026,,
172,Marchés,Marché de Croissy-sur-Seine,Boulevard Hostachy 78290 Croissy-sur-Seine,CROISSY-SUR-SEINE,78290,78,28 June 2026,,
173,Messes,EGLISE SAINT MARTIN,EGLISE SAINT MARTIN DAMMARTIN-EN-SERVE,DAMMARTIN-EN-SERVE,78111,78,28 June 2026,,
174,Marchés,Marché d’Ecquevilly,Place de Fresnes 78920 Ecquevilly,ECQUEVILLY,78920,78,28 June 2026,,
175,Messes,Vie religieuse messe,Eglise 78920 Ecquevilly,ECQUEVILLY,78920,78,28 June 2026,,
176,Marchés,Marché d’Epône,Place de l’église 78680 Épône,EPONE,78680,78,28 June 2026,,
177,Messes,Vie religieuse messe,Eglise 78680 Épône,EPONE,78680,78,28 June 2026,,
178,Marchés,Marché Les Essarts-le-Roi,Place du 08 mai 1945 78690 Les Essarts-le-Roi,LES ESSARTS-LE-ROI,78690,78,28 June 2026,,
179,Marchés,Marché de Feucherolles,78810 Feucherolles,FEUCHEROLLES,78810,78,28 June 2026,,
180,Marchés,Marché de Fontenay-le-Fleury,Halle du marché 78330 Fontenay-le-Fleury,FONTENAY-LE-FLEURY,78330,78,28 June 2026,,
181,Marchés,Marché de Gargenville,"Halle couverte, place du général De Gaulle 78440 Gargenville",GARGENVILLE,78440,78,28 June 2026,,
182,Marchés,Marché de Mantes-la-Jolie,"marché de détail au Val Fourré, au centre Commercial Mantes 2 78200 Mantes-la-Jolie",MANTES-LA-JOLIE,78200,78,28 June 2026,,
183,Marchés,Marché de Mantes-la-Ville,place du marché 78711 Mantes-la-Ville,MANTES-LA-VILLE,78200,78,28 June 2026,,
184,Marchés,Marché de Marly le roi,"Rue Henri Bègue, allée des épines 78160 Marly-le-Roi",MARLY-LE-ROI,78160,78,28 June 2026,,
185,Messes,Messe du dimanche,Eglise Saint-Nicolas 78580 Maule,MAULE,78580,78,28 June 2026,,
186,Marchés,Marché du dimanche,,LE MESNIL-SAINT-DENIS -,78320,78,28 June 2026,,
187,Marchés,Marché de Meulan,Rue de la Ferme du Paradis 78250 Meulan,MEULAN-EN-YVELINES,78250,78,28 June 2026,,
188,Marchés,Marché de Montesson,Rue du Général Leclerc 78360 Montesson,MONTESSON,78360,78,28 June 2026,,
189,Marchés,Marché de Montfort l’Amaury,Place du Palais 78490 Montfort l’Amaury,MONTFORT-L'AMAURY,78490,78,28 June 2026,,
190,Messes,Messes,église Saint-Pierre 78490 Montfort l’Amaury,MONTFORT-L'AMAURY,78490,78,28 June 2026,,
191,Marchés,Marché de Montigny le Bretonneux,Place Jacques Cœur 78180 Montigny-le-Bretonneux,MONTIGNY-LE-BRETONNEUX,78180,78,28 June 2026,,
192,Marchés,Marché d’Orgerus,Place des halles 78910 Orgerus,ORGERUS,78910,78,28 June 2026,,
193,Marchés,Marché de Plaisir,Sous la Halle 78370 Plaisir,PLAISIR,78370,78,28 June 2026,,
194,Marchés,Marché de Poissy,Place de la république 78300 Poissy,POISSY,78300,78,28 June 2026,,
195,Marchés,Marché de Rambouillet,Place de la Louvière 78120 Rambouillet,RAMBOUILLET,78120,78,28 June 2026,,
196,Marchés,Marché de Saint Arnoult en Yvelines,Rue Henri Grivot 78730 Saint-Arnoult-en-Yvelines,SAINT-ARNOULT-EN-YVELINES,78730,78,28 June 2026,,
197,Marchés,Marché de Saint Germain en Laye,Place du marché neuf 78100 Saint-Germain-en-Laye,SAINT-GERMAIN-EN-LAYE,78100,78,28 June 2026,,
198,Festivals,Gala symphonique,,SAINT-GERMAIN-EN-LAYE -,78100,78,28 June 2026,,
199,Festivals,Il etait une fois shéhérazade,,SAINT-GERMAIN-EN-LAYE -,78100,78,28 June 2026,,
200,Marchés,Marché de Sartrouville,rue Louise-Michel 78500 Sartrouville,SARTROUVILLE,78500,78,28 June 2026,,
201,Marchés,Marché du dimanche,place de la Mairie 78790 Septeuil,SEPTEUIL,78790,78,28 June 2026,,
202,Marchés,Marché de Thoiry,Place de la Fontaine 78770 Thoiry,THOIRY,78770,78,28 June 2026,,
203,Marchés,Le marché du centre ville,Parking Cachin 78190 Trappes,TRAPPES,78190,78,28 June 2026,,
204,Marchés,Marché de Vélizy,Mozart Avenue de Savoie 78140 Vélizy,VELIZY-VILLACOUBLAY,78140,78,28 June 2026,,
205,Marchés,Marché de Verneuil sur Seine,Place Mendès France 78480 Verneuil-sur-Seine,VERNEUIL-SUR-SEINE,78480,78,28 June 2026,,
206,Marchés,Marché de Versailles,Place Notre-Dame 78000 Versailles,VERSAILLES,78000,78,28 June 2026,,
